"Animal" "Sire" "Dam"
6993 5679 5710
6994 5679 5926
6995 5679 5471
6996 5679 5542
6997 5679 5190
6998 5679 5946
6999 5679 5104
7000 5679 5653
7001 6403 6881
7002 6403 6353
7003 6403 6734
7004 6403 6558
7005 6403 6925
7006 6403 6430
7007 6403 6881
7008 6403 6077
7009 6403 6174
7010 6403 6180
7011 6403 6540
7012 6403 6917
7013 6403 6561
7014 6403 6317
7015 6403 6096
7016 6403 6598
7017 6403 6829
7018 6403 6955
7019 6403 6458
7020 6403 6355
7021 6403 6912
7022 6403 6576
7023 6403 6855
7024 6403 6433
7025 6403 6107
7026 6403 6323
7027 6403 6527
7028 6403 6791
7029 6403 6420
7030 6403 6106
7031 6403 6104
7032 6403 6229
7033 6403 6707
7034 6403 6106
7035 6403 6387
7036 6403 6367
7037 6403 6966
7038 6403 6479
7039 6403 6689
7040 6403 6628
7041 6403 6058
7042 6403 6245
7043 6403 6137
7044 6403 6908
7045 6403 6024
7046 6403 6570
7047 6403 6018
7048 6403 6711
7049 6403 6975
7050 6403 6327
7051 6403 6435
7052 6403 6196
7053 6403 6090
7054 6403 6316
7055 6403 6080
7056 6403 6390
7057 6403 6642
7058 6403 6746
7059 6403 6329
7060 6403 6376
7061 6403 6096
7062 6403 6934
7063 6403 6827
7064 6403 6394
7065 6403 6496
7066 6403 6067
7067 6403 6089
7068 6403 6088
7069 6403 6042
7070 6403 6046
7071 6403 6103
7072 6403 6045
7073 6403 6441
7074 6403 6021
7075 6403 6553
7076 6403 6786
7077 6403 6458
7078 6403 6948
7079 6403 6310
7080 6403 6413
7081 6403 6645
7082 6403 6870
7083 6403 6746
7084 6403 6390
7085 6403 6912
7086 6403 6057
7087 6403 6098
7088 6403 6275
7089 6403 6030
7090 6403 6653
7091 6403 6327
7092 6403 6042
7093 6403 6058
7094 6403 6137
7095 6403 6233
7096 6403 6150
7097 6403 6294
7098 6403 6286
7099 6403 6338
7100 6403 6168
7101 6753 6265
7102 6753 6433
7103 6753 6535
7104 6753 6270
7105 6753 6872
7106 6753 6129
7107 6753 6298
7108 6753 6169
7109 6753 6791
7110 6753 6392
7111 6753 6411
7112 6753 6915
7113 6753 6065
7114 6753 6641
7115 6753 6163
7116 6753 6827
7117 6753 6147
7118 6753 6577
7119 6753 6632
7120 6753 6422
7121 6753 6894
7122 6753 6628
7123 6753 6575
7124 6753 6013
7125 6753 6452
7126 6753 6104
7127 6753 6039
7128 6753 6641
7129 6753 6786
7130 6753 6830
7131 6753 6066
7132 6753 6127
7133 6753 6954
7134 6753 6716
7135 6753 6476
7136 6753 6707
7137 6753 6751
7138 6753 6032
7139 6753 6742
7140 6753 6954
7141 6753 6514
7142 6753 6861
7143 6753 6793
7144 6753 6794
7145 6753 6581
7146 6753 6709
7147 6753 6985
7148 6753 6104
7149 6753 6310
7150 6753 6140
7151 6753 6393
7152 6753 6317
7153 6753 6355
7154 6753 6257
7155 6753 6074
7156 6753 6529
7157 6753 6624
7158 6753 6907
7159 6753 6376
7160 6753 6481
7161 6753 6702
7162 6753 6203
7163 6753 6868
7164 6753 6860
7165 6753 6392
7166 6753 6338
7167 6753 6861
7168 6753 6955
7169 6753 6768
7170 6753 6936
7171 6753 6472
7172 6753 6278
7173 6753 6091
7174 6753 6561
7175 6753 6130
7176 6753 6363
7177 6753 6206
7178 6753 6896
7179 6753 6742
7180 6753 6821
7181 6753 6021
7182 6753 6269
7183 6753 6296
7184 6753 6977
7185 6753 6169
7186 6753 6150
7187 6753 6628
7188 6753 6561
7189 6753 6199
7190 6753 6855
7191 6753 6149
7192 6753 6373
7193 6753 6327
7194 6753 6140
7195 6753 6066
7196 6753 6060
7197 6753 6541
7198 6753 6618
7199 6753 6311
7200 6753 6912
7201 6412 6705
7202 6412 6746
7203 6412 6042
7204 6412 6070
7205 6412 6793
7206 6412 6641
7207 6412 6528
7208 6412 6581
7209 6412 6803
7210 6412 6086
7211 6412 6950
7212 6412 6934
7213 6412 6030
7214 6412 6541
7215 6412 6521
7216 6412 6479
7217 6412 6895
7218 6412 6454
7219 6412 6344
7220 6412 6386
7221 6412 6706
7222 6412 6320
7223 6412 6847
7224 6412 6420
7225 6412 6516
7226 6412 6742
7227 6412 6316
7228 6412 6338
7229 6412 6078
7230 6412 6558
7231 6412 6027
7232 6412 6919
7233 6412 6019
7234 6412 6639
7235 6412 6233
7236 6412 6803
7237 6412 6689
7238 6412 6383
7239 6412 6013
7240 6412 6316
7241 6412 6885
7242 6412 6706
7243 6412 6514
7244 6412 6979
7245 6412 6918
7246 6412 6938
7247 6412 6374
7248 6412 6076
7249 6412 6689
7250 6412 6387
7251 6412 6768
7252 6412 6985
7253 6412 6926
7254 6412 6566
7255 6412 6183
7256 6412 6615
7257 6412 6948
7258 6412 6975
7259 6412 6088
7260 6412 6088
7261 6412 6718
7262 6412 6245
7263 6412 6189
7264 6412 6682
7265 6412 6206
7266 6412 6561
7267 6412 6203
7268 6412 6146
7269 6412 6535
7270 6412 6297
7271 6412 6017
7272 6412 6773
7273 6412 6878
7274 6412 6017
7275 6412 6472
7276 6412 6294
7277 6412 6310
7278 6412 6089
7279 6412 6017
7280 6412 6705
7281 6412 6019
7282 6412 6321
7283 6412 6705
7284 6412 6716
7285 6412 6727
7286 6412 6926
7287 6412 6523
7288 6412 6287
7289 6412 6146
7290 6412 6656
7291 6412 6472
7292 6412 6481
7293 6412 6420
7294 6412 6154
7295 6412 6147
7296 6412 6101
7297 6412 6246
7298 6412 6628
7299 6412 6490
7300 6412 6214
7301 6043 6473
7302 6043 6938
7303 6043 6441
7304 6043 6096
7305 6043 6329
7306 6043 6025
7307 6043 6386
7308 6043 6433
7309 6043 6229
7310 6043 6563
7311 6043 6632
7312 6043 6355
7313 6043 6516
7314 6043 6870
7315 6043 6181
7316 6043 6885
7317 6043 6727
7318 6043 6707
7319 6043 6709
7320 6043 6653
7321 6043 6900
7322 6043 6995
7323 6043 6435
7324 6043 6523
7325 6043 6576
7326 6043 6144
7327 6043 6376
7328 6043 6998
7329 6043 6101
7330 6043 6821
7331 6043 6345
7332 6043 6065
7333 6043 6581
7334 6043 6528
7335 6043 6370
7336 6043 6269
7337 6043 6743
7338 6043 6938
7339 6043 6027
7340 6043 6767
7341 6043 6092
7342 6043 6386
7343 6043 6615
7344 6043 6626
7345 6043 6089
7346 6043 6773
7347 6043 6345
7348 6043 6039
7349 6043 6343
7350 6043 6550
7351 6043 6550
7352 6043 6039
7353 6043 6827
7354 6043 6288
7355 6043 6433
7356 6043 6894
7357 6043 6103
7358 6043 6037
7359 6043 6126
7360 6043 6734
7361 6043 6857
7362 6043 6367
7363 6043 6018
7364 6043 6355
7365 6043 6017
7366 6043 6768
7367 6043 6977
7368 6043 6080
7369 6043 6740
7370 6043 6189
7371 6043 6716
7372 6043 6479
7373 6043 6041
7374 6043 6374
7375 6043 6751
7376 6043 6424
7377 6043 6860
7378 6043 6758
7379 6043 6926
7380 6043 6374
7381 6043 6936
7382 6043 6425
7383 6043 6953
7384 6043 6642
7385 6043 6541
7386 6043 6005
7387 6043 6144
7388 6043 6532
7389 6043 6182
7390 6043 6464
7391 6043 6434
7392 6043 6430
7393 6043 6907
7394 6043 6074
7395 6043 6743
7396 6043 6702
7397 6043 6743
7398 6043 6344
7399 6043 6740
7400 6043 6275
7401 6050 6323
7402 6050 6871
7403 6050 6089
7404 6050 6296
7405 6050 6593
7406 6050 6711
7407 6050 6693
7408 6050 6425
7409 6050 6925
7410 6050 6760
7411 6050 6030
7412 6050 6639
7413 6050 6963
7414 6050 6329
7415 6050 6594
7416 6050 6581
7417 6050 6755
7418 6050 6126
7419 6050 6908
7420 6050 6269
7421 6050 6146
7422 6050 6149
7423 6050 6576
7424 6050 6066
7425 6050 6618
7426 6050 6005
7427 6050 6099
7428 6050 6212
7429 6050 6794
7430 6050 6142
7431 6050 6320
7432 6050 6370
7433 6050 6884
7434 6050 6521
7435 6050 6086
7436 6050 6857
7437 6050 6884
7438 6050 6895
7439 6050 6422
7440 6050 6129
7441 6050 6689
7442 6050 6550
7443 6050 6287
7444 6050 6107
7445 6050 6035
7446 6050 6988
7447 6050 6311
7448 6050 6046
7449 6050 6163
7450 6050 6548
7451 6050 6452
7452 6050 6639
7453 6050 6425
7454 6050 6593
7455 6050 6857
7456 6050 6861
7457 6050 6979
7458 6050 6915
7459 6050 6265
7460 6050 6788
7461 6050 6221
7462 6050 6435
7463 6050 6183
7464 6050 6032
7465 6050 6555
7466 6050 6830
7467 6050 6656
7468 6050 6133
7469 6050 6387
7470 6050 6250
7471 6050 6589
7472 6050 6296
7473 6050 6067
7474 6050 6240
7475 6050 6389
7476 6050 6046
7477 6050 6657
7478 6050 6031
7479 6050 6129
7480 6050 6126
7481 6050 6394
7482 6050 6519
7483 6050 6618
7484 6050 6353
7485 6050 6133
7486 6050 6214
7487 6050 6558
7488 6050 6032
7489 6050 6955
7490 6050 6013
7491 6050 6963
7492 6050 6029
7493 6050 6127
7494 6050 6288
7495 6050 6891
7496 6050 6150
7497 6050 6088
7498 6050 6039
7499 6050 6464
7500 6050 6270
7501 6790 6368
7502 6790 6905
7503 6790 6441
7504 6790 6027
7505 6790 6298
7506 6790 6154
7507 6790 6092
7508 6790 6320
7509 6790 6025
7510 6790 6378
7511 6790 6473
7512 6790 6311
7513 6790 6794
7514 6790 6074
7515 6790 6252
7516 6790 6370
7517 6790 6709
7518 6790 6589
7519 6790 6099
7520 6790 6539
7521 6790 6830
7522 6790 6855
7523 6790 6367
7524 6790 6481
7525 6790 6317
7526 6790 6963
7527 6790 6096
7528 6790 6425
7529 6790 6926
7530 6790 6966
7531 6790 6060
7532 6790 6080
7533 6790 6603
7534 6790 6045
7535 6790 6905
7536 6790 6653
7537 6790 6664
7538 6790 6793
7539 6790 6078
7540 6790 6363
7541 6790 6206
7542 6790 6154
7543 6790 6612
7544 6790 6265
7545 6790 6614
7546 6790 6975
7547 6790 6555
7548 6790 6181
7549 6790 6097
7550 6790 6437
7551 6790 6887
7552 6790 6707
7553 6790 6659
7554 6790 6601
7555 6790 6127
7556 6790 6005
7557 6790 6090
7558 6790 6539
7559 6790 6548
7560 6790 6460
7561 6790 6872
7562 6790 6977
7563 6790 6091
7564 6790 6398
7565 6790 6682
7566 6790 6767
7567 6790 6091
7568 6790 6270
7569 6790 6411
7570 6790 6210
7571 6790 6454
7572 6790 6067
7573 6790 6035
7574 6790 6791
7575 6790 6263
7576 6790 6523
7577 6790 6767
7578 6790 6624
7579 6790 6394
7580 6790 6711
7581 6790 6314
7582 6790 6354
7583 6790 6250
7584 6790 6966
7585 6790 6079
7586 6790 6149
7587 6790 6954
7588 6790 6200
7589 6790 6490
7590 6790 6246
7591 6790 6287
7592 6790 6245
7593 6790 6112
7594 6790 6601
7595 6790 6553
7596 6790 6321
7597 6790 6602
7598 6790 6755
7599 6790 6021
7600 6790 6263
7601 6927 6140
7602 6927 6060
7603 6927 6535
7604 6927 6263
7605 6927 6180
7606 6927 6664
7607 6927 6496
7608 6927 6212
7609 6927 6252
7610 6927 6918
7611 6927 6593
7612 6927 6298
7613 6927 6829
7614 6927 6221
7615 6927 6460
7616 6927 6189
7617 6927 6596
7618 6927 6101
7619 6927 6278
7620 6927 6278
7621 6927 6288
7622 6927 6891
7623 6927 6566
7624 6927 6103
7625 6927 6180
7626 6927 6887
7627 6927 6870
7628 6927 6908
7629 6927 6596
7630 6927 6019
7631 6927 6919
7632 6927 6534
7633 6927 6058
7634 6927 6057
7635 6927 6422
7636 6927 6700
7637 6927 6476
7638 6927 6594
7639 6927 6598
7640 6927 6575
7641 6927 6246
7642 6927 6682
7643 6927 6013
7644 6927 6605
7645 6927 6917
7646 6927 6030
7647 6927 6979
7648 6927 6437
7649 6927 6700
7650 6927 6122
7651 6927 6803
7652 6927 6097
7653 6927 6387
7654 6927 6269
7655 6927 6594
7656 6927 6555
7657 6927 6605
7658 6927 6392
7659 6927 6995
7660 6927 6257
7661 6927 6751
7662 6927 6576
7663 6927 6955
7664 6927 6299
7665 6927 6881
7666 6927 6545
7667 6927 6076
7668 6927 6314
7669 6927 6112
7670 6927 6985
7671 6927 6718
7672 6927 6612
7673 6927 6532
7674 6927 6147
7675 6927 6229
7676 6927 6918
7677 6927 6097
7678 6927 6878
7679 6927 6373
7680 6927 6098
7681 6927 6786
7682 6927 6097
7683 6927 6196
7684 6927 6137
7685 6927 6210
7686 6927 6480
7687 6927 6575
7688 6927 6773
7689 6927 6589
7690 6927 6344
7691 6927 6718
7692 6927 6476
7693 6927 6527
7694 6927 6299
7695 6927 6758
7696 6927 6760
7697 6927 6288
7698 6927 6907
7699 6927 6794
7700 6927 6570
7701 6279 6829
7702 6279 6788
7703 6279 6321
7704 6279 6297
7705 6279 6603
7706 6279 6420
7707 6279 6343
7708 6279 6042
7709 6279 6437
7710 6279 6706
7711 6279 6299
7712 6279 6529
7713 6279 6200
7714 6279 6383
7715 6279 6240
7716 6279 6278
7717 6279 6031
7718 6279 6603
7719 6279 6424
7720 6279 6393
7721 6279 6368
7722 6279 6298
7723 6279 6868
7724 6279 6203
7725 6279 6091
7726 6279 6896
7727 6279 6593
7728 6279 6373
7729 6279 6327
7730 6279 6024
7731 6279 6988
7732 6279 6311
7733 6279 6452
7734 6279 6434
7735 6279 6210
7736 6279 6626
7737 6279 6112
7738 6279 6934
7739 6279 6378
7740 6279 6037
7741 6279 6199
7742 6279 6430
7743 6279 6183
7744 6279 6473
7745 6279 6413
7746 6279 6127
7747 6279 6760
7748 6279 6079
7749 6279 6508
7750 6279 6995
7751 6279 6323
7752 6279 6147
7753 6279 6847
7754 6279 6078
7755 6279 6894
7756 6279 6206
7757 6279 6413
7758 6279 6870
7759 6279 6948
7760 6279 6246
7761 6279 6521
7762 6279 6548
7763 6279 6018
7764 6279 6605
7765 6279 6233
7766 6279 6618
7767 6279 6519
7768 6279 6286
7769 6279 6746
7770 6279 6106
7771 6279 6031
7772 6279 6936
7773 6279 6480
7774 6279 6103
7775 6279 6069
7776 6279 6905
7777 6279 6257
7778 6279 6174
7779 6279 6953
7780 6279 6077
7781 6279 6786
7782 6279 6107
7783 6279 6791
7784 6279 6252
7785 6279 6057
7786 6279 6065
7787 6279 6144
7788 6279 6788
7789 6279 6294
7790 6279 6693
7791 6279 6182
7792 6279 6199
7793 6279 6891
7794 6279 6122
7795 6279 6601
7796 6279 6563
7797 6279 6548
7798 6279 6727
7799 6279 6354
7800 6279 6602
7801 6391 6130
7802 6391 6018
7803 6391 6539
7804 6391 6860
7805 6391 6345
7806 6391 6566
7807 6391 6702
7808 6391 6045
7809 6391 6664
7810 6391 6953
7811 6391 6363
7812 6391 6454
7813 6391 6534
7814 6391 6885
7815 6391 6378
7816 6391 6294
7817 6391 6632
7818 6391 6615
7819 6391 6137
7820 6391 6603
7821 6391 6887
7822 6391 6519
7823 6391 6032
7824 6391 6024
7825 6391 6948
7826 6391 6563
7827 6391 6516
7828 6391 6398
7829 6391 6514
7830 6391 6221
7831 6391 6169
7832 6391 6821
7833 6391 6378
7834 6391 6480
7835 6391 6508
7836 6391 6169
7837 6391 6570
7838 6391 6338
7839 6391 6758
7840 6391 6740
7841 6391 6090
7842 6391 6878
7843 6391 6029
7844 6391 6598
7845 6391 6896
7846 6391 6250
7847 6391 6614
7848 6391 6069
7849 6391 6299
7850 6391 6133
7851 6391 6872
7852 6391 6077
7853 6391 6545
7854 6391 6534
7855 6391 6624
7856 6391 6199
7857 6391 6659
7858 6391 6479
7859 6391 6390
7860 6391 6645
7861 6391 6122
7862 6391 6626
7863 6391 6645
7864 6391 6393
7865 6391 6884
7866 6391 6895
7867 6391 6314
7868 6391 6025
7869 6391 6021
7870 6391 6545
7871 6391 6069
7872 6391 6657
7873 6391 6868
7874 6391 6950
7875 6391 6755
7876 6391 6508
7877 6391 6163
7878 6391 6441
7879 6391 6659
7880 6391 6656
7881 6391 6122
7882 6391 6329
7883 6391 6534
7884 6391 6411
7885 6391 6645
7886 6391 6577
7887 6391 6275
7888 6391 6086
7889 6391 6174
7890 6391 6917
7891 6391 6168
7892 6391 6035
7893 6391 6734
7894 6391 6871
7895 6391 6080
7896 6391 6168
7897 6391 6847
7898 6391 6612
7899 6391 6252
7900 6391 6540
7901 6213 6458
7902 6213 6998
7903 6213 6915
7904 6213 6602
7905 6213 6104
7906 6213 6540
7907 6213 6566
7908 6213 6516
7909 6213 6214
7910 6213 6343
7911 6213 6394
7912 6213 6287
7913 6213 6760
7914 6213 6700
7915 6213 6718
7916 6213 6354
7917 6213 6527
7918 6213 6389
7919 6213 6985
7920 6213 6464
7921 6213 6200
7922 6213 6297
7923 6213 6473
7924 6213 6196
7925 6213 6596
7926 6213 6130
7927 6213 6214
7928 6213 6398
7929 6213 6596
7930 6213 6767
7931 6213 6424
7932 6213 6144
7933 6213 6142
7934 6213 6368
7935 6213 6871
7936 6213 6529
7937 6213 6460
7938 6213 6045
7939 6213 6988
7940 6213 6066
7941 6213 6553
7942 6213 6803
7943 6213 6070
7944 6213 6142
7945 6213 6031
7946 6213 6514
7947 6213 6353
7948 6213 6240
7949 6213 6286
7950 6213 6383
7951 6213 6296
7952 6213 6069
7953 6213 6212
7954 6213 6558
7955 6213 6265
7956 6213 6354
7957 6213 6150
7958 6213 6163
7959 6213 6107
7960 6213 6532
7961 6213 6182
7962 6213 6490
7963 6213 6070
7964 6213 6079
7965 6213 6437
7966 6213 6092
7967 6213 6642
7968 6213 6577
7969 6213 6129
7970 6213 6950
7971 6213 6037
7972 6213 6086
7973 6213 6881
7974 6213 6919
7975 6213 6029
7976 6213 6693
7977 6213 6041
7978 6213 6900
7979 6213 6140
7980 6213 6998
7981 6213 6434
7982 6213 6099
7983 6213 6528
7984 6213 6046
7985 6213 6098
7986 6213 6257
7987 6213 6297
7988 6213 6555
7989 6213 6532
7990 6213 6925
7991 6213 6900
7992 6213 6065
7993 6213 6657
7994 6213 6076
7995 6213 6041
7996 6213 6496
7997 6213 6716
7998 6213 6614
7999 6213 6181
8000 6213 6389
8001 7414 7694
8002 7414 7741
8003 7414 7711
8004 7414 7721
8005 7414 7129
8006 7414 7714
8007 7414 7909
8008 7414 7467
8009 7414 7733
8010 7414 7384
8011 7414 7049
8012 7414 7424
8013 7414 7273
8014 7414 7383
8015 7414 7709
8016 7414 7959
8017 7414 7246
8018 7414 7348
8019 7414 7527
8020 7414 7953
8021 7414 7556
8022 7414 7270
8023 7414 7021
8024 7414 7774
8025 7414 7923
8026 7414 7622
8027 7414 7592
8028 7414 7947
8029 7414 7934
8030 7414 7501
8031 7414 7186
8032 7414 7685
8033 7414 7939
8034 7414 7794
8035 7414 7652
8036 7414 7172
8037 7414 7953
8038 7414 7400
8039 7414 7083
8040 7414 7869
8041 7414 7834
8042 7414 7133
8043 7414 7186
8044 7414 7913
8045 7414 7492
8046 7414 7931
8047 7414 7434
8048 7414 7622
8049 7414 7741
8050 7414 7708
8051 7414 7974
8052 7414 7022
8053 7414 7774
8054 7414 7172
8055 7414 7613
8056 7414 7027
8057 7414 7172
8058 7414 7436
8059 7414 7748
8060 7414 7854
8061 7414 7360
8062 7414 7351
8063 7414 7364
8064 7414 7375
8065 7414 7566
8066 7414 7553
8067 7414 7208
8068 7414 7071
8069 7414 7964
8070 7414 7101
8071 7414 7265
8072 7414 7016
8073 7414 7883
8074 7414 7064
8075 7414 7277
8076 7414 7175
8077 7414 7674
8078 7414 7011
8079 7414 7919
8080 7414 7409
8081 7414 7873
8082 7414 7519
8083 7414 7213
8084 7414 7972
8085 7414 7721
8086 7414 7949
8087 7414 7590
8088 7414 7652
8089 7414 7794
8090 7414 7913
8091 7414 7354
8092 7414 7379
8093 7414 7728
8094 7414 7271
8095 7414 7987
8096 7414 7009
8097 7414 7188
8098 7414 7740
8099 7414 7348
8100 7414 7569
8101 7691 7377
8102 7691 7495
8103 7691 7732
8104 7691 7216
8105 7691 7883
8106 7691 7203
8107 7691 7341
8108 7691 7010
8109 7691 7139
8110 7691 7934
8111 7691 7107
8112 7691 7582
8113 7691 7331
8114 7691 7450
8115 7691 7513
8116 7691 7922
8117 7691 7012
8118 7691 7076
8119 7691 7984
8120 7691 7457
8121 7691 7895
8122 7691 7410
8123 7691 7446
8124 7691 7455
8125 7691 7203
8126 7691 7911
8127 7691 7175
8128 7691 7096
8129 7691 7166
8130 7691 7959
8131 7691 7326
8132 7691 7526
8133 7691 7077
8134 7691 7707
8135 7691 7368
8136 7691 7919
8137 7691 7711
8138 7691 7620
8139 7691 7834
8140 7691 7709
8141 7691 7149
8142 7691 7342
8143 7691 7037
8144 7691 7355
8145 7691 7526
8146 7691 7626
8147 7691 7071
8148 7691 7984
8149 7691 7974
8150 7691 7815
8151 7691 7113
8152 7691 7369
8153 7691 7733
8154 7691 7102
8155 7691 7192
8156 7691 7271
8157 7691 7120
8158 7691 7645
8159 7691 7726
8160 7691 7953
8161 7691 7389
8162 7691 7490
8163 7691 7863
8164 7691 7348
8165 7691 7060
8166 7691 7037
8167 7691 7021
8168 7691 7697
8169 7691 7331
8170 7691 7751
8171 7691 7694
8172 7691 7474
8173 7691 7134
8174 7691 7051
8175 7691 7923
8176 7691 7708
8177 7691 7434
8178 7691 7710
8179 7691 7840
8180 7691 7384
8181 7691 7714
8182 7691 7021
8183 7691 7768
8184 7691 7610
8185 7691 7526
8186 7691 7748
8187 7691 7705
8188 7691 7583
8189 7691 7447
8190 7691 7483
8191 7691 7178
8192 7691 7700
8193 7691 7783
8194 7691 7863
8195 7691 7093
8196 7691 7064
8197 7691 7705
8198 7691 7178
8199 7691 7173
8200 7691 7194
8201 7122 7883
8202 7122 7444
8203 7122 7273
8204 7122 7227
8205 7122 7379
8206 7122 7836
8207 7122 7882
8208 7122 7519
8209 7122 7049
8210 7122 7988
8211 7122 7052
8212 7122 7347
8213 7122 7260
8214 7122 7727
8215 7122 7703
8216 7122 7553
8217 7122 7799
8218 7122 7907
8219 7122 7854
8220 7122 7031
8221 7122 7626
8222 7122 7553
8223 7122 7167
8224 7122 7416
8225 7122 7694
8226 7122 7134
8227 7122 7365
8228 7122 7107
8229 7122 7077
8230 7122 7308
8231 7122 7166
8232 7122 7132
8233 7122 7172
8234 7122 7494
8235 7122 7709
8236 7122 7133
8237 7122 7468
8238 7122 7020
8239 7122 7377
8240 7122 7360
8241 7122 7432
8242 7122 7580
8243 7122 7154
8244 7122 7985
8245 7122 7694
8246 7122 7988
8247 7122 7373
8248 7122 7416
8249 7122 7451
8250 7122 7844
8251 7122 7752
8252 7122 7815
8253 7122 7389
8254 7122 7026
8255 7122 7391
8256 7122 7354
8257 7122 7027
8258 7122 7022
8259 7122 7794
8260 7122 7026
8261 7122 7727
8262 7122 7979
8263 7122 7239
8264 7122 7982
8265 7122 7197
8266 7122 7031
8267 7122 7006
8268 7122 7714
8269 7122 7368
8270 7122 7782
8271 7122 7481
8272 7122 7723
8273 7122 7375
8274 7122 7685
8275 7122 7339
8276 7122 7444
8277 7122 7215
8278 7122 7911
8279 7122 7503
8280 7122 7610
8281 7122 7373
8282 7122 7830
8283 7122 7909
8284 7122 7207
8285 7122 7391
8286 7122 7882
8287 7122 7501
8288 7122 7751
8289 7122 7674
8290 7122 7260
8291 7122 7342
8292 7122 7979
8293 7122 7008
8294 7122 7051
8295 7122 7603
8296 7122 7064
8297 7122 7927
8298 7122 7703
8299 7122 7200
8300 7122 7049
8301 7871 7081
8302 7871 7707
8303 7871 7754
8304 7871 7483
8305 7871 7583
8306 7871 7192
8307 7871 7227
8308 7871 7569
8309 7871 7054
8310 7871 7032
8311 7871 7339
8312 7871 7889
8313 7871 7844
8314 7871 7304
8315 7871 7645
8316 7871 7497
8317 7871 7283
8318 7871 7170
8319 7871 7087
8320 7871 7342
8321 7871 7660
8322 7871 7613
8323 7871 7640
8324 7871 7772
8325 7871 7721
8326 7871 7651
8327 7871 7987
8328 7871 7947
8329 7871 7382
8330 7871 7200
8331 7871 7785
8332 7871 7763
8333 7871 7341
8334 7871 7308
8335 7871 7409
8336 7871 7839
8337 7871 7364
8338 7871 7409
8339 7871 7913
8340 7871 7132
8341 7871 7120
8342 7871 7907
8343 7871 7982
8344 7871 7971
8345 7871 7560
8346 7871 7379
8347 7871 7939
8348 7871 7102
8349 7871 7972
8350 7871 7052
8351 7871 7004
8352 7871 7097
8353 7871 7964
8354 7871 7360
8355 7871 7836
8356 7871 7455
8357 7871 7043
8358 7871 7246
8359 7871 7772
8360 7871 7336
8361 7871 7873
8362 7871 7015
8363 7871 7036
8364 7871 7016
8365 7871 7772
8366 7871 7083
8367 7871 7839
8368 7871 7971
8369 7871 7911
8370 7871 7740
8371 7871 7836
8372 7871 7236
8373 7871 7732
8374 7871 7131
8375 7871 7629
8376 7871 7360
8377 7871 7419
8378 7871 7775
8379 7871 7020
8380 7871 7610
8381 7871 7227
8382 7871 7283
8383 7871 7853
8384 7871 7021
8385 7871 7841
8386 7871 7851
8387 7871 7129
8388 7871 7103
8389 7871 7400
8390 7871 7107
8391 7871 7974
8392 7871 7245
8393 7871 7937
8394 7871 7154
8395 7871 7503
8396 7871 7873
8397 7871 7066
8398 7871 7197
8399 7871 7829
8400 7871 7652
8401 7479 7012
8402 7479 7326
8403 7479 7853
8404 7479 7959
8405 7479 7474
8406 7479 7697
8407 7479 7347
8408 7479 7186
8409 7479 7483
8410 7479 7614
8411 7479 7839
8412 7479 7077
8413 7479 7457
8414 7479 7236
8415 7479 7208
8416 7479 7723
8417 7479 7842
8418 7479 7083
8419 7479 7032
8420 7479 7377
8421 7479 7854
8422 7479 7875
8423 7479 7762
8424 7479 7225
8425 7479 7097
8426 7479 7917
8427 7479 7917
8428 7479 7336
8429 7479 7929
8430 7479 7257
8431 7479 7076
8432 7479 7590
8433 7479 7762
8434 7479 7542
8435 7479 7640
8436 7479 7580
8437 7479 7181
8438 7479 7066
8439 7479 7432
8440 7479 7026
8441 7479 7234
8442 7479 7347
8443 7479 7132
8444 7479 7270
8445 7479 7583
8446 7479 7746
8447 7479 7008
8448 7479 7432
8449 7479 7391
8450 7479 7922
8451 7479 7139
8452 7479 7383
8453 7479 7626
8454 7479 7094
8455 7479 7058
8456 7479 7457
8457 7479 7149
8458 7479 7846
8459 7479 7851
8460 7479 7570
8461 7479 7355
8462 7479 7198
8463 7479 7736
8464 7479 7058
8465 7479 7304
8466 7479 7565
8467 7479 7503
8468 7479 7492
8469 7479 7130
8470 7479 7052
8471 7479 7170
8472 7479 7994
8473 7479 7483
8474 7479 7341
8475 7479 7660
8476 7479 7474
8477 7479 7745
8478 7479 7620
8479 7479 7087
8480 7479 7929
8481 7479 7556
8482 7479 7972
8483 7479 7907
8484 7479 7610
8485 7479 7384
8486 7479 7175
8487 7479 7045
8488 7479 7279
8489 7479 7333
8490 7479 7890
8491 7479 7446
8492 7479 7830
8493 7479 7444
8494 7479 7106
8495 7479 7991
8496 7479 7076
8497 7479 7883
8498 7479 7410
8499 7479 7380
8500 7479 7481
8501 7261 7964
8502 7261 7889
8503 7261 7018
8504 7261 7103
8505 7261 7868
8506 7261 7640
8507 7261 7170
8508 7261 7482
8509 7261 7566
8510 7261 7068
8511 7261 7279
8512 7261 7482
8513 7261 7905
8514 7261 7890
8515 7261 7010
8516 7261 7929
8517 7261 7651
8518 7261 7875
8519 7261 7988
8520 7261 7566
8521 7261 7447
8522 7261 7700
8523 7261 7589
8524 7261 7495
8525 7261 7130
8526 7261 7270
8527 7261 7851
8528 7261 7173
8529 7261 7149
8530 7261 7495
8531 7261 7589
8532 7261 7145
8533 7261 7971
8534 7261 7570
8535 7261 7206
8536 7261 7893
8537 7261 7829
8538 7261 7723
8539 7261 7728
8540 7261 7906
8541 7261 7985
8542 7261 7022
8543 7261 7011
8544 7261 7187
8545 7261 7027
