Animal Phen_1 Phen_2 Phen_3 Phen_4 Phen_5 Phen_6 Phen_7 Phen_8 Phen_9 Phen_10
8769 1.7307337903 4.6012958629 4.8403116698 8.0208088039 4.9807891774 4.4085296354 5.7322381225 8.594458032 -1.6056895571 6.7231002622
8770 0.9425819779 4.0154684135 5.6424003331 4.7790151779 4.1316197741 3.5149475882 1.6919946302 0.5787028584 7.7071572566 6.0085613473
8771 3.0499194975 4.8213493294 5.8815744401 3.1383768323 4.0879074752 5.9432383958 5.9854975876 5.3163028212 3.7317725772 10.6681654722
8772 2.2115989548 5.8354421881 5.0519377873 4.549474742 6.3907250241 9.498580303 3.6781463396 7.1089950321 0.3626313669 11.4755293071
8773 3.247423379 5.2190777768 5.302776144 7.4858946875 5.0962221322 1.3272905501 4.8792957059 11.8110740299 1.8334712612 12.3053972649
8774 0.1919697075 4.3289006695 6.5816415291 6.0844835284 3.881670603 7.523623454 2.7515427831 10.9101427195 5.0316424989 11.487968396
8775 4.7242072975 6.4673935198 3.8535062704 3.7101523356 6.0584574487 8.1300495133 0.5666612519 5.3335470699 9.3615291325 8.2280764644
8776 1.9598152941 5.7500565187 5.6204688699 3.9954818267 6.2065477031 5.0074688886 4.0358665628 11.7372806507 1.1556052621 8.4389537106
8777 1.2460059492 5.3182968451 5.6730191763 4.251683509 2.433040376 6.5468384694 10.1880312985 7.9932760321 4.8746672471 11.422730934
8778 3.232824798 4.7942907618 5.2849144262 6.3983480185 1.7147107545 7.1240465993 2.6905725493 10.6426896016 7.8407554133 11.6264309071
8779 0.6575309363 3.7659815106 0.4208174634 4.30710491 1.8438381658 4.0188218642 3.2593000794 11.2467587587 5.5405203294 5.068469075
8780 1.5378695347 0.6363383199 3.9818961319 4.4554225576 5.2860530288 5.193038658 7.930311651 7.722230317 5.3285240008 9.4413730557
8781 1.0030582729 6.3531993617 5.2804335402 2.8569182506 0.8662731367 3.8769192752 6.2749486738 2.6025361057 14.9846960658 16.5487418912
8782 0.3414977484 2.0452702173 6.681463036 4.8143125152 4.2560087926 4.3536802207 5.5177880988 12.3258220051 11.5238106856 10.0960021907
8783 0.6223972058 2.8618919984 4.2072137468 3.7551909376 4.7700709707 0.236866408 4.9504736558 5.8024985368 8.0458914009 11.7820564033
8784 1.4827433173 5.8628498475 1.3421946599 7.6799170114 3.3708389441 3.6284577821 1.7189846574 1.9120893583 7.9320118022 2.9876006498
8785 1.9065628983 -0.8785930904 4.5372992304 8.2569801221 2.8972634104 4.6463228776 5.751542773 4.77504415 -1.8946760149 4.8841119591
8786 2.1801699718 0.9442878236 5.8295604532 6.8886040879 1.8940844388 5.7023608886 6.7406168486 5.4285516918 13.2572863771 7.0143413002
8787 3.6537839527 3.4818129676 6.5429542577 4.5283992394 5.0170975536 8.8377860803 7.5148296103 8.1287775119 4.8691615115 6.4646683234
8788 3.609285468 1.5689987226 9.8167916806 5.2470891282 5.6063012093 4.2758993078 9.3863702117 10.2173624346 15.226301052 9.8817615648
8789 0.9338562625 3.9360259839 5.4524793188 1.835574698 3.6226665212 8.7970467502 7.3738866474 5.0288302338 7.7654184938 7.3752592445
8790 0.1112038697 -1.218037715 2.6908698138 6.2028452275 3.2994607737 3.8328738816 5.9333055597 8.1912459769 1.7734448485 2.306076336
8791 0.8894387996 2.5081787667 10.3869007604 9.3151644956 1.3924818065 4.6237244919 9.803759552 0.1175733251 4.7565955009 10.1562225869
8792 0.0416759055 1.3007836722 4.1861365534 5.4478674703 3.4741710677 4.702614216 5.0619342016 12.8822285965 9.5980057611 6.0312242126
8793 1.7858709328 0.4991579824 3.9436980486 4.8405078149 2.7958289656 5.8602031724 5.9738514973 8.9770095755 9.1184301999 13.2225149744
8794 4.0849103655 1.246231349 4.3865110819 3.1345266118 2.9911772747 5.6966001524 3.4534263507 2.2654380303 3.7899967491 9.735432368
8795 3.1508938504 6.032573353 6.7065998789 7.2091052211 6.3178716547 5.9889486211 3.4061349585 12.942127594 6.8787516357 8.7719531564
8796 0.8249483028 4.4647094101 5.8832389702 5.27411054 5.03080479 4.9064472106 2.9167834428 13.9154290736 -0.176065659 6.4539033495
8797 1.4853212752 5.1597283442 2.5889465883 3.1922703328 5.736417555 2.416381144 3.6272668029 8.180927479 18.0235189415 10.1551925241
8798 0.2290230721 1.5802968102 2.3630481379 4.3824006661 3.1899443843 4.4697472784 4.1200881217 6.9034171669 1.0308352141 9.1273555215
8799 1.57786025 5.8005628487 3.059113398 5.4855361453 2.4366369725 1.6320371145 10.8842034885 5.8800152255 3.0114234525 2.5324354609
8800 1.5275926866 1.9795144842 7.0369263665 9.500681096 4.1366809788 5.4708940412 6.3719923907 13.4785202846 6.2052766347 9.136827178
8801 -0.2728866265 4.4234127654 7.0499756433 5.1715588267 3.3316701019 1.3477441508 5.1666025311 14.3402012854 10.9894393187 9.180615302
8802 3.5051128216 3.6579224255 3.2522274755 4.4789685482 1.4958915693 3.4105503424 5.2934678717 9.5182550917 3.5666288461 9.6653983421
8803 2.2038845488 1.846158737 2.5899996244 3.1893886673 2.3114506382 3.6328681202 9.0678713387 12.3520772228 13.8000044036 14.9556243245
8804 2.488501156 3.4137968441 5.2303665802 6.1669045857 4.0157898272 2.2061602199 5.1594783193 4.6418642381 9.7295266979 8.5037628907
8805 3.0931757636 2.8740553195 0.4342138528 5.2248574626 5.4631735329 2.9704246547 11.2648358929 8.4854332149 11.1862712626 12.7777505316
8806 1.8360259025 3.182975077 3.7079658299 5.1083134302 4.0341459132 2.3831278837 1.0177808191 7.360967552 19.1081593318 10.7817597518
8807 1.9620223458 5.5785902985 2.9680842607 7.7277453501 2.9801473076 3.7211918364 8.6775408623 4.6407392352 14.4360728654 6.6682272118
8808 1.056335814 4.5603142068 4.4615164204 2.8164514645 1.7932372499 1.6966208682 9.2984849679 1.2464493519 7.8685715649 13.6445852971
8809 1.311013263 3.2157102139 3.875298374 4.1327588225 1.4578678154 1.1228914671 3.3370846198 5.2908743638 9.8815089248 11.0070514236
8810 0.4251208331 1.9169981936 2.145883897 5.5886187872 5.115485533 3.4244949086 2.6101401924 12.2301044635 20.0271060131 12.9417730977
8811 2.9516772269 -0.3058516471 2.8957891854 4.391010664 2.714633033 3.4332158546 7.1643052093 4.8322449046 8.4978961454 11.5322235937
8812 0.9633720978 4.1545222207 5.605973418 7.0500246209 5.5341621296 5.1580800411 2.8995230938 10.1402142001 8.8080436389 7.4695486984
8813 2.7867564611 3.6900581171 5.2846026489 5.9263590637 3.6296074883 6.7446263196 8.0168645163 9.41059182 13.1457258002 9.2092749644
8814 2.7774107734 3.9393574621 6.3738534237 5.9884351328 5.7114037775 2.8435500985 8.7658952138 8.2287575208 14.0415018785 10.0582602526
8815 -0.3801557557 2.6862801021 0.2626336502 -0.745530983 0.2105423649 4.4124423487 -0.795329976 5.8884338559 3.2936924135 7.6865190291
8816 2.7995147848 0.6311742121 2.2540410209 3.6854284489 5.3715707079 5.7705488496 8.7552735149 6.7247473556 12.5195830584 4.5685303468
8817 -0.4881191879 1.7667160846 3.8555562997 4.0178715403 1.7373445863 2.4022814628 0.1987172423 5.8030449154 5.8972973482 6.2663097892
8818 3.1670736783 7.0473274218 5.4774669475 6.0760370809 4.9370918573 8.014768972 10.5276126536 0.4709888317 14.4014138899 7.3664025507
8819 1.148068001 2.6346380097 4.8894632598 5.9615182102 3.469768164 3.7044487455 2.7020195579 5.2693694786 7.4587722602 12.5790147958
8820 2.2263068471 4.0990580076 3.5769841417 3.3885363805 2.522094171 4.4621003076 6.9761392239 4.5061858141 8.0044055177 7.9874919874
8821 1.2757713856 1.6877382445 2.3679004813 0.6109814646 1.1564078469 4.0556430623 6.201929435 2.6682363171 4.8605846593 -3.6868267272
8822 2.7921071217 2.2237639943 3.822672057 5.3247591251 7.0399157507 2.5666940913 10.6839598173 5.7944161076 2.1015260777 11.3144666386
8823 1.1324292973 -0.4278875387 3.3503831305 4.168164558 1.2465592103 4.2547597614 11.3134911143 8.6109210064 6.0455014774 10.2897094914
8824 4.7683493268 3.7627301026 4.69580072 8.5434686968 4.6085232061 6.770629526 5.2637285883 11.520515366 14.7919852449 1.7793039511
8825 1.9626024871 3.2913107714 5.0569436113 3.9545851563 4.0061335026 5.6672359584 4.767995349 8.8415131675 5.1089190071 6.4428566145
8826 1.4071260086 1.2115554619 2.2564150579 3.3950883505 4.0525548399 3.985959484 5.8156484026 7.0851879714 0.9702455164 10.7491110555
8827 3.9675581884 1.0736264782 4.600420101 5.1692154182 2.7260829056 5.2573780769 6.2503554444 7.7128131099 16.5501889909 9.4759946901
8828 2.3174581589 -0.2707815581 5.030034026 2.1499208928 -0.9952380517 5.5356120886 1.8943715806 1.6735754699 8.4590120067 10.5418611121
8829 1.0780712243 -1.218012536 2.6743678936 4.6284419729 3.9593367874 3.9739805591 7.9454178143 11.9019660325 -4.1632085855 5.2272467298
8830 2.1059198602 6.2607079152 3.6254941713 7.3120149054 2.5087828642 5.8007218601 4.2694959138 11.634224811 14.048512284 15.4406510705
8831 3.2917583621 2.8617381728 4.3463640669 4.8548630009 7.6106328827 5.3993572106 12.1953244595 10.989414441 12.8644220468 7.2615139057
8832 4.6109425119 5.049692016 8.7197576396 4.539486207 7.2175576117 6.1691530026 2.5647611517 16.5495630347 7.1990029585 7.4013509461
8833 0.9599435563 -1.9054737904 3.0847072401 2.1942014881 2.2861605799 3.2170802983 3.2908586121 3.2999243099 14.5165918148 6.6090985899
8834 2.4529338018 2.5832818346 4.506452111 5.3336802648 2.5708822927 5.6197898394 10.2450697461 9.9422485063 8.11063863 7.4129810209
8835 3.9498734235 3.4348716881 5.4126864958 3.9091924097 5.3736401143 4.7518514207 1.1291347666 6.2114532924 5.7912062521 13.4249430424
8836 2.436822184 3.712457852 4.3153929799 5.1048068484 2.9952013407 5.3121198398 11.6908937753 9.4100937187 7.4616555631 6.2525814293
8837 0.415699597 0.8558651611 2.7844021294 -1.6581758066 4.6410546004 4.2317784678 3.6218744284 7.2282875843 4.5453492797 6.3153222506
8838 2.5535687925 2.3829737522 3.6065964059 4.3932125264 4.8371160891 2.8274347203 5.7608886917 11.6524974822 6.5604243075 3.4603741336
8839 2.571649763 3.6267791694 6.9651773945 6.2520495815 6.8572925257 5.5382397643 9.9005330207 11.9571710692 5.9877181244 10.3423823256
8840 2.5659961382 3.3242823345 4.8905191985 5.8577258047 2.2404324091 2.7842090595 6.0162955372 6.7667252332 13.8567911942 9.7751414088
8841 1.7028463253 3.021674537 4.7908261476 4.4902603487 2.6608169198 4.0996012589 11.1509311284 12.1062893787 20.7290612132 9.710539163
8842 3.105734938 1.1125140427 3.8839912099 8.6780770955 2.5903545076 3.348310653 0.4397753046 10.9183407265 9.5151294928 7.2049977235
8843 3.5607847989 1.1953894505 7.5050870104 1.0545032489 3.3072542742 3.176909945 8.9285864049 1.4538536649 16.9725166226 8.0665625801
8844 -0.3556535383 2.9145264939 1.7187872994 3.3209578033 0.8752226549 3.2665062552 3.3070229522 6.1773104724 9.880436317 10.5650496649
8845 2.1797658028 3.6011743474 3.4559829997 1.9948673857 2.6237548183 5.1779568691 5.0001881477 7.020050487 8.435877408 13.0875224491
8846 2.1666310285 2.4600449779 3.3784911912 3.9561043268 5.0418801625 3.2559705975 12.1903641398 8.9770387092 2.7932857498 4.4087468615
8847 2.3568046107 3.6333890727 3.1274363993 5.429585494 6.4207355087 5.1750262729 9.2836102409 3.7887217499 6.6075931279 8.6816561084
8848 1.7262297441 0.2077165893 -0.2685121365 1.8315304101 1.9790559684 0.3497826039 8.0745061167 5.2064095533 3.8789846042 6.225883294
8849 2.376424661 3.7348732381 1.7244432074 4.9443499095 5.0088355182 6.1487796598 7.2933516262 11.7066924317 7.5146486523 9.6792598854
8850 0.87795942 -1.9287757044 3.1638255866 3.4848044927 4.8522087983 1.0496452995 6.8498744442 14.967776795 2.5501785377 4.7581964542
8851 0.9155057445 4.4891421875 3.7775475847 6.6504223698 2.9325074514 0.4106680481 9.196502644 9.2903894892 17.2920819384 9.5366320743
8852 3.664610144 0.929016229 6.4395738113 5.2085598686 1.0318701158 8.1875875333 7.3095392106 3.0873057564 14.6916580934 5.9647476478
8853 2.8370577623 3.0861559031 5.7594287873 1.0934146939 2.8664322683 4.4787095504 3.315119505 8.7252387702 17.5344254218 5.7344785356
8854 1.9923325981 2.7903811391 2.2634344294 3.8830829369 4.8751614723 3.6952630942 8.9527009967 11.0601159104 7.4987561325 0.7227796288
8855 1.7480999199 4.4716637637 6.0001903443 6.3698970292 3.7545746014 5.8466836055 6.0051117419 12.5161578714 13.495062977 11.4481100544
8856 3.3340618484 3.8111513813 4.3754969096 8.0475219344 3.7931178551 4.6601409037 6.2469698217 12.4429542108 8.8651460217 12.6728664957
8857 2.0600340155 4.2314409007 4.2510175445 7.2313606685 3.1078695082 4.4579739683 6.3554937758 12.2309038663 12.1497315263 8.7660694627
8858 2.5449934159 1.6615421984 3.147035285 8.9699736804 1.5368478327 3.7776567426 7.5822997697 6.1634966705 6.7207453107 7.7388282122
8859 4.4231089427 0.8755679163 4.4855031777 4.3254316136 4.2798049065 5.9444133234 4.9113827382 5.7059561092 8.7036886615 2.6439564246
8860 2.5758065668 4.3760050001 0.6512385018 4.4519679756 2.7330331956 6.1136063505 8.2523393394 2.5657945604 1.7552733953 7.0569873555
8861 1.0363036787 6.3507513594 4.5523809715 7.9911641266 3.2831860018 4.3486981414 6.8044645407 4.1874276061 6.1175766058 9.542562629
8862 2.2562443412 0.155792747 4.9113988615 6.2357798104 3.2536228107 4.0885115898 2.013468029 7.7088559848 14.7766553335 9.3273110414
8863 2.1772032784 6.2541030182 5.2897798765 5.5664978459 1.112828265 5.5052850837 4.1603836764 8.4540398707 11.693829422 11.0950384465
8864 5.4141795685 6.3025184911 6.6612207797 5.614151918 3.7827882709 9.3157643898 14.4254556654 10.3916466069 19.1375113778 16.8825968256
8865 3.0788621902 0.7159813197 5.2741819657 1.336134836 4.6842495853 4.4705884939 7.0543560583 14.8279569196 15.8920764199 16.4397864185
8866 3.1636523707 3.2449902118 3.9824368798 3.3500338517 5.1275147365 4.5303337949 8.439948439 12.1010176438 7.1481067836 2.2339267013
8867 2.4256883281 3.9397711416 1.2916266171 6.4067211723 2.1641137826 5.0096106043 9.3401767112 5.9015603526 17.1193066573 11.1210688941
8868 0.5013519328 1.3197774045 3.5895218789 4.6290461808 6.1843650718 4.2787024332 11.6239924306 12.188699302 15.5853619875 10.8808391749
8869 2.1871902635 -0.0544157444 6.872557832 1.7751952984 0.1543901009 4.4673896519 5.0955737086 7.9150555596 9.0423496875 8.7056550186
8870 2.9693694408 5.1455625102 4.9651629484 0.9496222474 3.2256982583 7.6579430866 6.6024240135 9.4538568695 13.131860042 10.8741690821
8871 1.0348181968 3.4715278388 3.3295097632 6.9308493671 2.4126278134 3.2855699693 5.0587569551 9.7095534763 7.339867971 11.7216793574
8872 1.503978024 1.1155827039 4.6493407787 1.686712082 -1.2835034732 2.1570198979 8.3064229663 5.6865595926 7.3246381157 10.3143975654
8873 3.2946865038 4.6748622696 7.7106269502 7.3713558191 4.5741633106 3.9141266781 6.8866828887 13.345041095 9.2436481376 17.350927164
8874 1.8874984246 -0.0554938814 1.0571239652 4.3469894074 0.7441337731 2.9325153445 4.4697995125 12.0403861766 4.1874114817 4.434184458
8875 0.3607964803 3.3216822965 2.8169460256 2.9603795117 2.0241501611 3.6747636008 10.275452853 2.7697865528 3.2020327106 2.1572751265
8876 2.1178960017 1.5066624626 4.4372862594 2.8090330116 1.5208072544 1.7098779711 10.2620105919 4.4892236642 10.9232701531 4.3165332984
8877 0.964305784 4.7664586021 4.5916378049 7.3857227583 5.0617332529 6.8339570803 12.8641950205 10.7154075383 16.2145278577 7.7130786184
8878 0.757976069 2.7713082693 3.205933221 1.0939631867 2.9518176076 4.2247650761 8.1896483955 6.7879354835 1.7856990294 11.1259029252
8879 1.3437801831 4.4133513291 3.143264165 5.1167940892 3.6469294564 5.7850907869 6.3437102958 11.5817099104 5.4412820477 5.3667465808
8880 2.1113306495 2.4054630277 5.5714596183 3.2968888773 3.8098545858 5.3059868843 2.5949534697 11.270988993 12.43598475 3.7942554599
8881 1.4724898991 1.2539476281 4.7760642252 6.922490139 2.0339020018 5.1066494436 7.9569810897 13.3017171825 7.4501633034 9.7495884908
8882 1.1807136518 4.5622582998 4.1664449562 3.2322265052 4.1859226103 4.2452046603 7.5839765498 9.625544637 9.9774176057 12.0381523761
8883 1.7278007857 3.0339966506 3.4331515617 4.3055075452 3.3371202944 4.4780766557 3.9400902133 9.9859583755 8.4695530724 5.8425416345
8884 4.2454474448 -0.4264795256 3.1447048063 4.2985709141 5.4036630458 5.7051278199 2.2811641466 7.9160455272 19.7688985133 6.46987131
8885 1.2352333165 2.9835616095 4.7715284838 2.2472986888 4.0782579032 1.8542439074 4.4953969435 13.1162326639 11.0570942018 9.2885419347
8886 1.0404635781 1.3138167911 5.354704946 4.3840483267 4.3419215096 4.0480611691 0.6400106581 9.4037330033 6.8783396559 4.7235983578
8887 2.2263747775 2.9576494605 4.893162311 6.0931191438 2.5739286776 1.354228654 8.466451255 4.1338740221 11.6661845341 9.3824154953
8888 1.4422560568 2.7848413414 4.4198250349 4.4104018667 5.2803004187 5.710558015 6.0151652533 9.9262360116 17.3512479448 7.488079044
8889 2.7684196318 1.8566909361 4.5270470645 4.5096823698 4.0255387561 7.8250443093 1.2300610559 11.5340059606 20.2897241858 8.6354551987
8890 1.1393689469 1.6999758418 4.2337804008 5.9545129762 5.5964574006 3.1708946078 4.0819492999 11.9166402199 12.4089740243 7.4563017625
8891 3.3523385346 4.4052945589 3.5505290134 4.1962881459 5.038777715 4.7471732152 1.1965411972 9.9481211485 2.4645667791 3.8956673618
8892 4.4943436337 2.3647588284 6.9593570551 4.4907984911 3.81268931 4.899858034 8.5434834369 4.2099746075 15.2941329976 11.7583267684
8893 2.5440227401 4.1275216176 3.5161980886 6.0735315484 3.7692094876 5.0800752263 5.3370327379 11.0992762058 17.9170902703 10.3255777324
8894 1.4973103276 4.4219764452 2.7915630921 4.5179957526 4.50291986 5.0877330406 8.440027267 8.794881777 3.5056589354 11.5580854771
8895 1.641743575 2.3511619098 7.1685839967 3.3760148699 5.1365636861 3.8700299469 7.864395547 7.5117050159 9.6817054312 14.315227317
8896 2.8224574039 4.7435972776 5.2060613765 6.169644469 4.1983587515 6.3535315454 2.3524191021 9.3166418175 12.1307871896 6.0848927157
8897 0.3788878066 1.251624288 3.8703357479 4.7855310254 3.9006784262 4.4800941373 3.8845960653 9.894866972 13.4919611299 9.2053256958
8898 2.6087802737 5.014517143 2.3535308532 5.6971627239 3.5258479227 6.3170080388 9.9027426206 4.499786696 6.9471046183 12.0994924566
8899 2.497225738 2.6097755751 1.6674997542 3.6657243066 2.4105582251 1.9314974952 2.8745183472 7.0335311389 13.2163508568 10.8791931086
8900 1.2752360781 2.7540489141 4.515094709 6.1880574589 4.4117711133 6.1981095516 5.899478562 12.2981488974 7.0233517868 5.4665688323
8901 2.2012569762 3.8135191713 6.1531312547 2.1772182514 5.0374896353 5.6439907586 7.7184868195 9.2540797996 7.3723057295 7.4941091736
8902 2.6294735147 4.3026334302 4.7702346175 3.6139937956 3.4675743663 3.9803420969 3.031069441 5.437918142 5.4910031116 2.2925431286
8903 1.7974062507 4.0893843788 -0.0958713215 1.7674458827 2.0061877558 8.5581628631 0.8976522174 6.2598091351 -0.967542354 3.1347727172
8904 2.5117698179 7.6245904642 6.2474417965 7.821962592 4.7344307274 5.5059976282 11.7711662463 13.9132497768 12.7793105137 10.3947539257
8905 3.3047591841 2.30750009 5.4278540105 4.3960781802 6.7044635449 6.8445505231 8.1730235049 7.7548018033 12.7129084294 7.1943219936
8906 1.9432423187 8.1285123865 7.3686709884 2.8248951131 5.6138302718 4.5364558724 8.2950581371 4.7366942846 5.6017470182 -0.6511677368
8907 2.8511727951 4.842290331 3.6541424182 3.5830880071 2.6805841454 3.8904032263 8.5746060467 6.615503935 6.9221150314 2.8477694237
8908 1.7131937446 3.9129502105 6.5549565644 3.4943096445 2.5111267426 3.6001876445 10.0868509828 8.9212359887 0.6094556067 6.3463257659
8909 3.0797939822 3.8817440968 7.7794230595 4.7664020667 5.0020904075 7.2594525655 5.7703157827 7.9901223358 6.753890252 1.064028472
8910 2.4590961238 0.6177031652 3.8657945079 5.250316702 1.5916203199 5.6530408651 6.5317114286 8.1859741672 0.1016550016 7.8688804633
8911 2.1683000414 2.8284057847 5.6805996074 3.392794389 7.0476759695 7.1442115699 8.2718179249 9.6001995917 7.3946286475 4.4057629827
8912 1.6442739208 -0.2881417861 2.6177954565 2.9871510765 1.9928371135 4.6325773582 3.5519371056 8.531181605 3.4602467245 0.0172806437
8913 1.3470725995 4.6596611933 4.2474051796 5.7770090231 -1.2331366168 5.9246648853 5.9663200248 6.0254110405 3.9280244521 6.4894394663
8914 1.7642260203 0.8236355867 2.9433539518 3.1514169814 3.5146638175 6.9666481897 9.9133282918 11.0830937605 3.2810757839 4.731202759
8915 0.1314231549 3.2887067139 3.5437865039 3.174337295 3.2596877745 3.8229911558 9.0526569795 6.1890626708 3.8141052361 4.4653240871
8916 3.7999541576 2.6213290607 4.745179293 1.8335337454 2.9725800248 6.1368454046 8.8765239245 3.6044119082 6.1840935595 3.5243683791
8917 4.7778449419 5.1917335871 4.3981096764 4.4069620173 2.6899119504 4.0409623856 2.2276478558 7.84863972 20.6156364227 8.668299075
8918 3.5316042221 2.3298731566 4.7891222146 3.2185042674 2.9547824645 3.9462132419 5.7817845284 7.0488623579 6.2765510751 -0.3597048189
8919 1.845120664 2.3662202032 4.0614781233 4.6983397336 0.9668410145 5.2994152324 12.9162934824 4.2501742803 1.6936289205 10.2344480186
8920 4.1512442435 2.9204464611 1.4890810988 2.1850965904 2.2656512979 9.1409806775 9.4073446793 5.385552561 11.3568038279 7.6003473381
8921 1.5392364003 3.0723600049 6.7177551229 5.8460154481 1.0517270967 6.4911302292 8.6665850356 8.7881724654 7.753096331 2.7113611567
8922 2.2574146461 4.1872911879 4.7030328195 5.1431369207 4.9283618876 6.0657809473 6.0074289891 4.4121428422 4.5693329556 8.7150149793
8923 1.6194681792 2.6168734983 3.4753671643 1.9805541551 5.9867676839 5.4223244446 6.9799670424 6.4291680848 6.2208377629 1.894687869
8924 -0.3163512449 3.2614847885 3.1920037083 5.8445567039 6.7223142715 3.0629036719 8.5709135159 4.1558008331 20.5029280755 1.5982306783
8925 2.3126473332 1.4189657318 4.2358170148 3.3588364674 4.5133132242 4.5358079919 7.7691435424 4.9796099655 10.3973070626 1.827936484
8926 2.1473219702 4.9126403624 7.1999883695 4.7199599683 3.3477705504 7.0265755148 11.0382766764 7.825174782 13.0637438963 4.4547327772
8927 1.8101086983 0.2176250963 1.7097753501 4.8265048876 2.1425113535 1.5737959608 2.5361873583 -2.6288901357 0.8999231963 -1.2057587769
8928 1.8665570583 3.6398604225 2.7082512054 6.8465764326 3.7285756609 4.1727348865 9.1963444962 7.9924928553 1.9987738663 11.744031403
8929 1.3311859831 2.671345309 6.226951337 3.6973477678 2.9086200044 2.4578974775 7.6214902262 1.9514431743 10.3309995909 1.7901964367
8930 0.0221109379 3.8935849109 2.9639454593 5.1785177318 2.9122365372 6.6815617403 7.1947903778 1.9265678848 4.0406299744 5.7431878359
8931 1.9013343066 2.8567392936 9.8367011508 4.9861086514 3.1993446623 3.9509424214 2.0221129339 4.2582492213 7.2045900803 3.3090040727
8932 1.7964546445 4.7421590243 3.7585015279 2.8241750038 2.2139358339 8.4817219533 -0.3175831618 10.8766709979 9.2007176655 5.1104245364
8933 2.9100797004 1.73226024 5.4485952964 3.1786864551 2.5622064806 5.8702155843 10.5903569846 7.902947592 0.6879711574 3.2718019132
8934 2.0390659386 3.095962492 2.9183246701 5.9913313092 2.5494404805 5.1811795704 7.0511158117 9.9673437868 8.1739289173 5.1305579745
8935 1.1900884774 1.6414805911 6.5836266068 3.8583811786 1.6857178203 8.315827863 9.6992709714 2.9739485708 4.6722593198 1.1713919944
8936 2.6775010056 3.8446840529 4.4948943601 2.9901906766 3.7263928832 5.9751416045 10.5972350968 -0.4522618311 9.1671440212 8.0525104795
8937 1.9037235271 5.5514231968 4.9985195344 3.6808265501 4.4977152976 3.9441011126 6.3718340416 3.2149292585 5.7683366864 3.3671836959
8938 2.3205135814 4.7866042297 7.8987106147 4.3232899555 0.884756417 3.7807535494 9.2918841085 8.1186813244 14.9337415196 7.9539283379
8939 3.4549059154 5.3096174667 4.1529159397 4.2374308333 2.3905924288 4.2534718262 8.4997621106 8.113819136 16.2211919519 1.7720116226
8940 0.5922647408 1.6908972749 7.6879322904 5.0447289117 2.2070883226 6.4126711629 7.5175114161 12.0480610199 4.4701932124 6.9977011431
8941 1.9703632188 1.2996259914 4.7697329667 2.5297039459 0.8024960287 2.6056400608 5.2177360222 8.246133355 5.1785701338 7.9491753771
8942 2.340072746 2.9026581235 6.7373430352 8.4380412515 5.9408019229 6.1120341972 8.2317146205 9.0571614278 4.9327887959 9.4518712106
8943 1.6198330385 6.0881390202 5.2524927527 3.2999699452 1.6562065658 7.7902344649 9.3754755338 9.1403690906 12.0859668252 4.118093955
8944 2.1997855806 5.2233146321 6.8922919555 2.8748954699 3.4022640725 6.2035804263 12.4974606615 10.6036514716 7.1964964842 5.884237888
8945 0.6852302053 2.2619144977 2.4004715893 1.0612348193 2.5714051567 5.4225998578 4.9147383088 12.7538722084 7.9394384994 8.0388160744
8946 4.2696820978 2.1301671175 3.924001439 4.7435766899 5.289401759 7.2006894199 4.8465115863 3.8436173605 -1.844643253 3.5102957367
8947 0.9093636778 3.7569563939 4.4427415945 0.7873810703 3.6365727687 6.6205320099 3.9516706822 2.7113839248 11.7813528843 1.1982044855
8948 1.1280539195 3.1229492544 4.3707000311 3.1851806039 3.5085055786 3.8780397636 6.0333646612 3.6265104964 -3.560548877 -2.874499793
8949 3.1037767793 3.0084737673 6.193253962 4.7641090056 2.0678194364 6.4879834481 6.898430864 3.6780794013 6.397811543 -0.047964059
8950 3.5669810735 4.6263206692 5.6783036126 4.9261966581 3.4234363302 6.5814740572 8.0019962042 7.4177541661 4.101791681 8.7679933678
8951 2.7833299614 5.373170417 4.8605827997 5.9742794463 4.886105574 3.1237829621 12.1926653292 6.3905756313 16.0939537408 7.5282975359
8952 2.5897523833 3.709407478 6.7862299351 4.3528772119 6.7670324299 5.3277947523 9.9282129595 4.4962569266 12.1416186739 3.4684731228
8953 2.2635411424 3.6032263897 4.3525600603 6.2197372492 5.0409447968 6.0640706607 4.7314121968 10.4494536583 -0.0961565857 9.4883795909
8954 1.8676985448 3.2542028807 7.577567834 7.4464861279 2.795748215 8.9045382619 11.1888307966 14.6288551136 17.3972564824 3.9252243016
8955 1.9278632625 3.4314239408 4.4656475944 4.905323454 0.8233851689 4.3168385023 11.5094832282 3.9823649094 13.4871593328 5.8880341368
8956 1.6639698349 2.670198483 5.5337053521 3.0588352016 3.1585547235 7.3719278653 3.9413899004 6.3543276255 6.6665253152 5.3649801713
8957 2.4229220702 1.5706714944 4.1688959391 4.6243618418 2.3351654234 5.3214045208 3.8765104043 8.1825359325 8.0602215865 7.6609801955
8958 2.6041279351 2.4145648948 6.9172234719 5.5638374252 1.9860783873 6.0815053195 12.4483970346 3.9223336272 5.3110946359 9.0522608817
8959 3.2218298826 3.4152617587 4.1310111927 7.629093237 3.396465171 3.3649442099 8.9457830247 10.5159219755 4.2046890801 4.0917085571
8960 1.2668921911 5.9693274698 3.2151591375 5.677101177 3.582867902 8.3777460775 1.9303365148 8.6503885173 14.0304790953 13.3269629691
8961 0.5295299189 3.0129026907 5.1011600475 4.8647294236 2.7653039082 5.4071079682 11.9429490392 9.7312023791 2.6194208325 7.7584649189
